Hash,Phylum,Class,Order,Family,Genus,Species
8f3a34fdb7d5aeab8139e4a3babfb27c55229770,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
c064abbd2ee7e953ff428b4b37033e55223c0327,NA,Polycystinea,Collodaria,Collophidiidae,Collophidium,NA
1b1ab401585635a48a1f19102cea4e775e373c46,NA,Dinophyceae,NA,NA,NA,NA
a6febf17eb5318313262759f7585280039744483,NA,Polycystinea,Collodaria,NA,NA,NA
03b22ed7d04cea4097ea64cea9504d8766eb82e1,Chordata,Actinopteri,NA,NA,NA,NA
a6a306e0ed20f07af4ff7fb964132dbff0cbe1a6,Chordata,NA,NA,NA,NA,NA
9343dcb59e39348016a807b61fad9c88698c7b33,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
a871b0d1258e91b7c4bd29c64a69fc75df8f4084,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,NA,NA
56c89aeaa75c1043252ef2be6258eb2b243b78c8,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
f0f0c3e371cc23c44f1369a10a05fa6a9b87b0e1,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,NA,NA
12206017f16ec8c3307cf054c085633fa914bc46,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,NA,NA
fbba57026e6cf2373d0caf9b011b09f7f8fbde7b,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,NA,NA
5a9e5aa4646495b5db8ed79d17a6324e77aae578,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
413f1906149a1c19fbf929b82e4cce2a96e6cf13,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
96bdfc7df13d0521b0f15ca307a283682e16c742,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
100c49c7f9df54c7cb816aa946f5412b4896a329,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma scutullata
31426ac531a8d7b5cd8974498a053954d8000f01,NA,NA,NA,NA,NA,Uncultured marine alveolate Group I DH147-EKD18
18bd66e9e343d1e9d94cc819880cd11417faf391,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
db314c5dbe477adadea23742e3615b4b06d31608,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
44429dc4c3a8e36cc3e80df5e5d183042eb3febf,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
a10becb56277b6d106fc2fbbab654c60e3fdabef,Cnidaria,Hydrozoa,Siphonophorae,NA,NA,NA
376047cd43d578d9b3132625899c40100491ef63,Ciliophora,NA,NA,NA,NA,NA
ab403fe6909a087323bd4fea91df1c9295c54a8a,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
66458ce08eac6fd79428c7109faad995527d522d,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
1a1e48014485c4d3ef6084a3491c55a89d7bbd46,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus parvus
0eaee077305e906679bfe2c045e35be225a10679,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ae345e937cebdfdabe8942db6b76b7f886d742c8,NA,Polycystinea,Collodaria,NA,NA,NA
295c434c4794cfe11bf8ba787b5833de9b954714,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
fb589a60c92b0441e463be0de3493b4058056548,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
fc11438648150416444bc6239e8e09b0c63014ef,NA,NA,NA,NA,NA,NA
17db53e569e020ff127c4fd6486a7dec09f19e0d,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
ca521bc7524fce0e9a33b9015c90572e38330f18,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
d4e870e2a797503ee3686d03e0d14bf9bcc43366,NA,NA,NA,NA,NA,NA
3286b80ab8f47837a942befb5ad2da6180aeff82,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
aa204fa54a938d1726639cdaba12f62d316f111d,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
90305f4dff89cc1f25f12db9aafd1fb7c94268b5,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
87580cfba2134f5cbef5ccb9db76e3b5bc0a65dd,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
79852280a1155a5436f0ad9fa3d213b15f9a13a7,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
b312ef3a1eba63ec963e44da67e1c79719a7a107,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
3be2bdec6ff893aef4e922c29ce9b4a2437c5a0c,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
a33d38d7563fe9519bfdcf4457ce51dad40b8ba1,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
96b6423b389db25a9587250f7a3640d41fcef955,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
b2e81b46fe1dd2c3160fa20493161e89f9255067,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
4f5af0c9d76df4134cbf787ffac6cdde6fd419ed,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
cd362fd45ba4bc4aae5a6483b67ae899af581d1c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
3f4f65c3105a7bd95dcbce97908edb45fc4118d1,Arthropoda,Hexanauplia,NA,NA,NA,NA
9057579e7bc99b86db0ed43ad37c933321bd43ec,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
2df3c5b00804260059c0755fe5fbebe4a4005382,Cercozoa,Thecofilosea,NA,NA,NA,NA
7291142f8d0ca9de0edcff937eb584fea97878e0,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
13df07915395eb3d02fc3f845337d7e719ad7b18,Cercozoa,Thecofilosea,NA,NA,NA,NA
9109524a954439843a6a4c106a6ea173599c3f2e,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
e93e9134a7052b15b285476eb226ef3557e062b1,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
c03bb943e198fc14961e874e38284af6f8ab01f2,Cercozoa,Thecofilosea,NA,NA,NA,NA
39ebf9fbd789fa707d9cf447c6a2df11f7812f27,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
214f416fa8468312c5645e7768eb8083d783ee8e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ccb1263f40515f47458befeff2f625c75031b0c7,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
46b1d897cf6efbfa1245d9a56083f1b84eb8b6c5,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
15913acbea3248031e6aa893336fa38555635382,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
034fb0f8c6c0f9ebee3d4c8f61d9cc8dde4bb0f9,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
584cc2c5ea0b1075d9e576f3665fa2e3779ee98c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
21551730caac47a0fccdad0b4cba5d6dd1141f0d,NA,NA,NA,NA,NA,NA
6075ab46687a44d6652dc59c9fb738edaad1d705,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
a3611b8e3097772805fa08051cf6c7a757e60389,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
d898e053f9c844ab8226c392e6520cb53f52f041,Cercozoa,Thecofilosea,NA,NA,NA,NA
808721ff99c2cdbcf295a2fa361af437297078fc,Chordata,Appendicularia,Copelata,Oikopleuridae,NA,NA
8b727970884c675f81ffdef862a2cc55117cebc9,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
9a2f45f6bd9781d52b355893e422fceef3e600a1,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
d1ae0576e2c55bf4e7be265ea9b125c9547bfd22,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
cef41db228729e82559d461d796ab51f9bcb371f,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
b7909f077473f8a3f5dd126e16fe6b3aed3db756,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
41088e4d89cb2716d1e97795b26e379ece55bdb9,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
f8c184127f1dc2a8fa94717d5063eed2fba6df7c,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
3858704a152c51ee22bbc76d9a6eb9d861f3fd61,Arthropoda,Malacostraca,NA,NA,NA,NA
07bcc99c7d4e0bc017414cbea3087e4f4c05c5ec,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
90062dbb1838130c4124ca8b92fdc40ec0f22d6c,NA,NA,NA,NA,NA,NA
70704e92875e07bde2bdb78073b2c8f9a698a343,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
32de27379d0ddbd1b0647f5483e6894a6f4f88aa,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
5978d24b9b78b252ae2116fc830b7ac8d5889ef4,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
8ba40bf0df115f8574fcedc4a3fb9e646f552ae1,NA,Polycystinea,Collodaria,NA,NA,NA
2c890c19bea075ce85a6118314f6cf959fcf0f38,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
0f60acbb3e92d987d4a3a30032a290a8fd9a408a,Arthropoda,Malacostraca,NA,NA,NA,NA
2a864c47f33b64cf38569833e300dfb5f91d7a9f,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
81ce8e88a96ed6939c19de915ea79a219a6baf9d,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
13a0463a5825b998beca2bad17f47fcf3dc1a441,Cercozoa,Thecofilosea,NA,NA,NA,NA
d150dd25fc9af3168449d97c33d248b472d7897f,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
719200a466e6a75b2a9b205936513ca9d148ff77,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
8cc8bf6e9bdd1a73785bbb60245f2c23cc7116bc,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
c24128904a976cc643cff3f771052e2bf7b5b61b,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
9de3f58457ccf68ca3a16726901dc832f5c69469,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
52189bab0c0fd48f41d5df1126a7b83e821d17d6,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
5e4514f3706849c6f7e786d496158783a2b335c5,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
20bf3b1f012662c34f89725b2680cef47f32ac90,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
9703d5195a984ed40fff2650b526bf99b0274c65,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
3f1b93f7f87c4a7bfc98e04c6c6521217706b283,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
ab3a36fd9c55b73820f2beed3190c102cb1e2f52,Arthropoda,Hexanauplia,NA,NA,NA,NA
b18e5281e68af66c5ff69cde48273ed89f53dbe4,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
29fc6b782423f1bfb13a1195565a4782db1ca408,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
046e2a386aaeee167ada9c1efcf3b7d0544cfe9d,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
0068028ae982bd725af375d72e3c27c694c72b54,Arthropoda,Malacostraca,NA,NA,NA,NA
c34248f0772bc39a3087dadbd1418ab712ff1249,Arthropoda,Hexanauplia,NA,NA,NA,NA
67dbb5be3d363ade87d2edbcaf3a6080f677f757,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
feae66a9c89a6d26da1ab80bc6690b564da61f32,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
7bfa15e3797e5a03b9225d9339c3a053451b9c8b,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
19fde1fa832430a6af6230064de110d0a357f8f4,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
d660438acf608174316cf62b7baa7045bc36e0fd,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
d5d02e323abbe72fbbd9b6ba4a9ae4dc573b53a1,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
adfe3c4db10098d3d9fdcb97eb1d0b1bc37760b1,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
d41e249ec3135b1f26c9119708bc46b648809f2e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
3fe70fb0bd7ee16a7374b24f1fee5beec5c0a882,Arthropoda,Hexanauplia,NA,NA,NA,NA
a0b25ec8bc1b47845c86c327f09071b56f74bc71,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
adf6da0063cd53e2e053aed26929c85d30bc4784,Arthropoda,Hexanauplia,Calanoida,Calanidae,Neocalanus,NA
12d23987ba8e78027056e951bcd7c023c980e9a0,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
e3ccc8a4f48f841e5c3e7a91a590c91a11134ba3,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
2de1c1b16417a2f13d6d64f82390c5343d8aa0ed,NA,NA,NA,NA,NA,NA
3913037701e0fe323dc1c75db477b70071d40976,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
41aaa802e6b088e42003588aa48e1f2eae2f2198,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
24047623eef1a72e373c1126306c2d456b1d9ee4,Arthropoda,Hexanauplia,NA,NA,NA,NA
5d5f5bec977677f4ad03b4054c22867334de51e7,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
1961a54ae8714920699a36e34304bc18b8cb7d64,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Centropages,Centropages violaceus
1295a7f7caf39b7593642f94461700a96ad60ca1,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
1f4a4225bed5e58cefbd246dd619582690af83d7,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
e794bfba5e727c44b0afd9299e885b8f08c94809,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
3d7ed47bb6351975fdf086c260c0d94b022235e0,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
de4768699980a1ff05d2538cc1ef666a179538df,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
80ed3bac4080d504ad627cb483c88b756f629e7f,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
b048c1bd189f0f735f1f8f46f16f969bdb8e40e0,Arthropoda,Hexanauplia,Sessilia,NA,NA,NA
bba067f1618f4e5026899db768fdf4e7570b92a9,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ee124876e3f6422218e712bedbcb7f4369236cd6,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
e8c406617adf531272559d3040f7b6c8cd53e22f,Arthropoda,NA,NA,NA,NA,NA
9867e1213ce58dea6e214b157e115da1cb9963cd,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
4e110e32b2ab3a643f12ad404f205388bbfdf534,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
3714029bf9c58aec79de028607736498d94eb4ee,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
5deb6549901f4b97d27314980adb8eaeaf8ad671,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
f83ac53ca559b59a7c4c8d561ade5bd127f62bbb,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
5dec230886db3bba3340c370e644d22da3ad6ab1,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
c9dfcca9e985c23743ffdab0486de9f9dda55e14,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
dfabae748b998e481ea34a03110667dd98506216,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Rhincalanus,NA
f3f62695cbf8ea74f17760e2a9c55c37944fd5c5,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
5fb1af5cf50bc9242c62b7c097b7754bd79df609,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
95b7fd2dc92adf08ec98956b883ec720ff03ec99,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
933aaa93cb9f977d7fc0312b2587af9e82db4615,NA,Polycystinea,Collodaria,Collosphaeridae,NA,NA
2ab514e1001e2fb93d11cba7deeb87b27e129d04,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
42df5982321c2b9d4c4d29262724de7d5c83443b,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
b0c15e6164ee940205efe0f1e1a0a0c19435ec9f,NA,NA,NA,NA,NA,NA
3855bfab8b2afdb2b740530c990e9a2535c5a15b,NA,NA,NA,NA,NA,NA
2f9a39c8d8b69f7eedcd3582326b652370ce2ab1,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
21ed13fe3ace8060314f604c98eb7b593d0e6ba2,NA,NA,NA,NA,NA,NA
2cfd457adc6936d89195dd4765ae81286f8b0ed5,NA,NA,NA,NA,NA,NA
e199318c40876066960330bd9ea208fb7639a760,NA,NA,NA,NA,NA,NA
6b976e008f3c98aa86cb64aa686cbfcb409c8f0a,NA,NA,NA,NA,NA,NA
3907c0c3540893fea852cf1e2e15ee876e097dc1,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
97d5948bd4b4362b9bfcff8f47c1af49259ea0d2,NA,NA,NA,NA,NA,NA
3a4660f8928b0bba5379764b63c8f98ae30a1d3b,NA,NA,NA,NA,NA,NA
366bcd23a104bbca5cc64b6ce7fb0156ce975c1c,NA,NA,NA,NA,NA,NA
a32d276e30f76e771318e8c516046bc05f72db69,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
1fd0cca87a452616bd107a2dba731bf07d51aeef,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
5153fd153d032ca08987dc412a9c67b6794b21bf,NA,NA,NA,NA,NA,NA
bd47ade374a1d1bb53455acb57695af761642b75,NA,NA,NA,NA,NA,NA
2010a621a13cf49374bf4c950a42175421a652b0,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
0c84003ceec1fb7c3e6c2c04c0221e1bcf2c45f0,NA,NA,NA,NA,NA,NA
5548f5906a4522e2196d674ad3826fb4fc8430b8,NA,NA,NA,NA,NA,NA
fa7356df1a872486053eb1a14ff614012cdadde9,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
e396f514beb6bb0e29a828575cc7fea775d24085,NA,NA,NA,NA,NA,NA
3981e4230f67261795266f1c6c06c15710ffd312,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
e6e62aec4e6530ec9d88231193468a1b57ca384e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
bf87a932b56f5ea063f60d58296ef8446602c4ad,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
207114b11583026b14531339aeff5641dd94caec,NA,NA,NA,NA,NA,NA
c106e1cd25bef13848fb5696229c97e7ec724fc1,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
f0f0d90e0b068596c08719d08b82987032ec3857,NA,NA,NA,NA,NA,NA
7e96e664efe3e18ba9a6d045099f31fa6857c986,Chordata,Actinopteri,Myctophiformes,Myctophidae,NA,NA
b49b5b962f90500633efdc08ccee2e44af816ced,NA,NA,NA,NA,NA,NA
1c13e9ef7e8cb97448c9556c5cae61a9ab171c33,NA,NA,NA,NA,NA,NA
1db1b49185d0d4cf20f888eb9992b256f76a4651,NA,NA,NA,NA,NA,NA
ff62c6fc3f5f5a03af66155247b74210ad634523,NA,NA,NA,NA,NA,NA
247f09ccc8ae0ecc2da039900610e5494db93abe,Arthropoda,Hexanauplia,NA,NA,NA,NA
1784e869dc2724619a035c17ab1fff64ceb125f7,NA,NA,NA,NA,NA,NA
929371ba7bc4e9291b5d49829c93c66c67d836c3,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
6b07660f743f9e1c643619d1f389bcbfcf57ec7b,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
e01f93ca2ee277a2bc78e4f8f0e3ee68b98bf1fc,NA,NA,NA,NA,NA,NA
1ab3bca392087a2194bf40e8c0e37d000a0a7081,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus parvus
9c1f29a7bb544b3ebd2d985b47670334284c6050,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus parvus
1697ba47f1c2be293c647c5091398b901634ae3a,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
10d98a9e8191737474408e3922019918cf9ce20e,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
f07422dab8587806440ce31551c5c29726d1d1c7,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
3b46a0689c4dc296a5046eb3cfb003a0ca04e7fe,NA,NA,NA,NA,NA,NA
b39500169f19f6f7dc74cde23a266fe3bd9d8079,NA,NA,NA,NA,NA,NA
b7e0a792f7202517d04a74a0a5b2c65867540302,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
b7e9dc36de1a879d6ec7460013fa62304a3aabc1,NA,NA,NA,NA,NA,NA
97eba237b82c30ea20f6265eafa44e2dcba9c3da,NA,NA,NA,NA,NA,NA
6719cb4eb8e5354c1a45ffde7b33672581382a84,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus parvus
b308f1ff1c8a4490fc47c87f05295b7e5a4a6610,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
7058329838365cb375806f2cef16b428e1910d10,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
f10fe77e3403856fcab6288232f5f46a50261607,NA,NA,NA,NA,NA,NA
3ee6b510572d6e1b7383d68344ead7b479c01cb5,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,NA
5de8320dd52839006fa55b8e9e94758699aab65f,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
3949ba94f0477add06d64a4ce6018ac190c245c1,NA,NA,NA,NA,NA,NA
47fee77eb15aeb9efa7931aa8ff1bf58daa8e10c,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
b87a6f0f02e462d8aba180cca20863b9c69bf65a,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
f0811d7c1afc61b0190a200923bc854777e6fbc5,NA,NA,NA,NA,NA,NA
cedcb1af2b62e6d6afea91c34a7db2530337e833,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
971d71ff274bf68463802e6c3ce1479a814b1f81,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
5bed824b32b484e7e3b783c154b19bd28e749adb,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus parvus
14b9ad84102f6b00cde2ca65946dd1e9ce5121c3,NA,NA,NA,NA,NA,NA
1da9dc29d5832bb4022e894cbce86897df521a33,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
d333cf1224a8f6d614dcef5657ae6aad0bdef56e,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
cf496cdc8ee1b73dd609292097b080a1e7c99174,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
32c7429ef986d3d6e6568889cab2755dd190fdbc,NA,NA,NA,NA,NA,NA
0820a7f507d89fdcba7a016992fe29a4255663da,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
1c7aee32d52c5a25d862a3e148b6cf04ab8f88da,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
2e7fd9b83cde32c49dd67fab73609fefc6b7bec1,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
a1cead4a7af4d12d61e9628edbe0b465e61baa2b,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
daa82d75f78ac8d5bb5259c9020511942c2ef050,NA,NA,NA,NA,NA,NA
6d4fadad6ed332d69b01f5b6a9fb97752337e30f,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
5c8ad94781a3e58614f1bada8d5faa13dd04610d,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
ecdf0a47bf520a17c54814bfa182f772ad7264a3,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
a200a5e36062c3f55c14ae2fa7529f542abf7271,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
56db9b8934558866af0f1f1eaf48a1122b20eb51,NA,NA,NA,NA,NA,NA
ee86391371bc61fc92fb7de6cc19d4a9d0021130,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
01cfa38140aa27513302c83969784a3f310533bf,NA,NA,NA,NA,NA,NA
d0c64ced2320f864fe1b996558d20a0cfceb091c,NA,NA,NA,NA,NA,NA
aa22063bb9ec94ee88ecf1e21313be57fc9f4915,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
d838bc80036d7e0848d2c5f1ba045e9ed6816757,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
78527a2893c62cfa7192dd0d82720760dfe1e4be,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
842a2506f3fd4a072c55a891ee9086fec57ce362,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
499488cac0be3a2185ce9f654a389130100bac2f,NA,NA,NA,NA,NA,NA
02674ce12f1c4dce64c6f67782e4b588240ce808,NA,NA,NA,NA,NA,NA
30305359d96310766f4c2fd4fb8385e2c628f86f,NA,NA,NA,NA,NA,NA
6d73948ba71bef2c78986a84eaea1a093e7badd1,Arthropoda,Hexanauplia,Cyclopoida,NA,NA,NA
7171b7d06f2220d0937ca447d56276f280db375e,Arthropoda,Hexanauplia,Calanoida,Calanidae,NA,NA
6e6d433cb0b801969d2d849dbca55d933e5195c3,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
fd55aa1af3079f61067195a22c352ade92438b3d,NA,NA,NA,NA,NA,NA
57032ed98d1880faa541a6164b1166c24a0b0150,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
ce727816c673d819552f1acf79236fc5e4178ce7,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,NA
fd0ca71b3001de9e814e97a818880061c125c422,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
8d3c2f5d3115b3aa36d0587056e8e61d5a7b648e,Chordata,NA,NA,NA,NA,NA
99ba0382e7a698637a042caec0dcdd415f551b33,NA,NA,NA,NA,NA,NA
7252b190e72f6d31841318f28a937834bc45baac,Arthropoda,Hexanauplia,Calanoida,Metridinidae,NA,NA
bda7db15bcda44597e3a3aaeca2a7abe76eab7b6,NA,NA,NA,NA,NA,NA
59301a3deeeb46854bb72901fea21a6f8430a4d7,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
fbd8715b731493fa1b4f27da86f9d97833cab43b,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
f14b0604a7d395384e7a39a1f7269663e1c3b379,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ee3823ab4cc5af93535b60ba02588518fdd977af,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
f074cfcfeb197d7a91ea116a075003a1d9281796,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
