"","size_fraction","sample_id","object_annotation_category","dryweight_C_mg_sum_taxa","dryweight_C_ug_sum_taxa","dryweight_C_mg_sum_sample","dryweight_C_ug_sum_sample","sample_conc","sample_tot_vol","acq_sub_part","potemp2","density2","oxy_sat","Sal2","NO2","nitracline_depth","NO3","fluorescence","hypoxia_depth","chl_max_depth","PO4","SIL","NH4","beam_depth","chl_max","mixedlayerdepths","intergrated_chl","day_night_0_1","distance_from_shore","PAR_1_depth_adj","cycle.x","Sample_ID_short","PC1","Longitude","Latitude","log10_dryweight_C_ug_m2_taxa","dryweight_C_mg_m2_taxa","log10_dryweight_C_ug_m2_sample","dryweight_C_mg_m2_sample","biomass_prop_taxa","biomass_taxa_clr","Sample_ID.x","Sample_ID.y","offshore_onshore","taxa_join","Family","Sample_ID","n_reads_raw","biomass_mg_m2","size_fraction_numeric","cycle.y","n_reads_pcr","p.2.5","p.97.5","size_fraction.y.y"
"531","1-2","ct1_t8_h35","Amphipoda",0,0,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,-Inf,0,9.35659999640102,1350.51262996207,0,-9.26300168107483,"ct1_t8_h35","CT1-T8-H35","onshore","other","other","CT1-T8-H35",0.00570778067819537,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"532","1-2","ct1_t8_h35","Calanoida",0.534012063973527,534.012063973527,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,6.28041843041573,62.3060143257157,9.35659999640102,1350.51262996207,0.046135084517844,6.38198190366091,"ct1_t8_h35","CT1-T8-H35","onshore","Calanoida","Calanidae","CT1-T8-H35",0.411901996987117,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"533","1-2","ct1_t8_h35","Calanoida",0.534012063973527,534.012063973527,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,6.28041843041573,62.3060143257157,9.35659999640102,1350.51262996207,0.046135084517844,6.38198190366091,"ct1_t8_h35","CT1-T8-H35","onshore","Calanoida","Clausocalanidae","CT1-T8-H35",0.000970458685842272,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"534","1-2","ct1_t8_h35","Calanoida",0.534012063973527,534.012063973527,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,6.28041843041573,62.3060143257157,9.35659999640102,1350.51262996207,0.046135084517844,6.38198190366091,"ct1_t8_h35","CT1-T8-H35","onshore","Calanoida","Metridinidae","CT1-T8-H35",0.164641317665893,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"535","1-2","ct1_t8_h35","Calanoida",0.534012063973527,534.012063973527,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,6.28041843041573,62.3060143257157,9.35659999640102,1350.51262996207,0.046135084517844,6.38198190366091,"ct1_t8_h35","CT1-T8-H35","onshore","Calanoida","Paracalanidae","CT1-T8-H35",0.00051498888708191,NA,2,"T1",0.0698614582556607,8.51373021407256e-07,0.225417604075394,"1-2"
"536","1-2","ct1_t8_h35","Calanoida",0.534012063973527,534.012063973527,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,6.28041843041573,62.3060143257157,9.35659999640102,1350.51262996207,0.046135084517844,6.38198190366091,"ct1_t8_h35","CT1-T8-H35","onshore","Calanoida","Rhincalanidae","CT1-T8-H35",0.00277336668218591,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"537","1-2","ct1_t8_h35","Calanoida",0.534012063973527,534.012063973527,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,6.28041843041573,62.3060143257157,9.35659999640102,1350.51262996207,0.046135084517844,6.38198190366091,"ct1_t8_h35","CT1-T8-H35","onshore","Calanoida","unidentified Calanoida","CT1-T8-H35",0.0424874402365586,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"538","1-2","ct1_t8_h35","Chaetognatha",0.280079079358137,280.079079358137,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,5.63507198957352,32.6783088025637,9.35659999640102,1350.51262996207,0.0241969664537544,5.7366356083339,"ct1_t8_h35","CT1-T8-H35","onshore","other","other","CT1-T8-H35",0.00570778067819537,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"539","1-2","ct1_t8_h35","Copepoda<Maxillopoda",0.178156290721218,178.156290721218,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,5.18266120280208,20.7864375184657,9.35659999640102,1350.51262996207,0.0153915165673419,5.28422499663193,"ct1_t8_h35","CT1-T8-H35","onshore","other","other","CT1-T8-H35",0.00570778067819537,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"540","1-2","ct1_t8_h35","Eucalanidae",0.0160843447860013,16.0843447860013,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,2.77784642538829,1.87664564953729,9.35659999640102,1350.51262996207,0.0013895802289461,2.87941506677762,"ct1_t8_h35","CT1-T8-H35","onshore","Eucalanidae","Eucalanidae","CT1-T8-H35",0.0011228670721708,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"541","1-2","ct1_t8_h35","Eumalacostraca",9.64795891188878,9647.95891188878,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,9.1745016602399,1125.67843824566,9.35659999640102,1350.51262996207,0.833519371290348,9.27606498187048,"ct1_t8_h35","CT1-T8-H35","onshore","other","other","CT1-T8-H35",0.00570778067819537,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"542","1-2","ct1_t8_h35","Hydrozoa",0.0269684332070289,26.9684332070289,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,3.29466704154602,3.146549861133,9.35659999640102,1350.51262996207,0.00232989295421945,3.39623353237209,"ct1_t8_h35","CT1-T8-H35","onshore","other","other","CT1-T8-H35",0.00570778067819537,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"543","1-2","ct1_t8_h35","Oikopleuridae",0.200062861315635,200.062861315635,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,5.29863162374225,23.34239307334,9.35659999640102,1350.51262996207,0.0172840983160562,5.40019536489429,"ct1_t8_h35","CT1-T8-H35","onshore","other","other","CT1-T8-H35",0.00570778067819537,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"544","1-2","ct1_t8_h35","Oithonidae",0.0468671829561049,46.8671829561049,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,3.84731770678088,5.46824232947248,9.35659999640102,1350.51262996207,0.00404901235883005,3.94888284826745,"ct1_t8_h35","CT1-T8-H35","onshore","Oithonidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","1-2","ct1_t8_h35","Ostracoda",0.0468862992423677,46.8862992423677,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,3.84772550574641,5.47047272778387,9.35659999640102,1350.51262996207,0.00405066387860255,3.94929064648738,"ct1_t8_h35","CT1-T8-H35","onshore","other","other","CT1-T8-H35",0.00570778067819537,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"546","1-2","ct1_t8_h35","Poecilostomatoida",0.0157241142723925,15.7241142723925,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,2.75519547492016,1.83461564861471,9.35659999640102,1350.51262996207,0.00135845871257513,2.85676423838532,"ct1_t8_h35","CT1-T8-H35","onshore","other","other","CT1-T8-H35",0.00570778067819537,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"547","1-2","ct1_t8_h35","tetrazoid",0.582167052771114,582.167052771114,11.5749666344923,11574.9666344923,116.675293554425,264.0747622,160,16.601525,24.4496125,62.516375,33.49135,0.13575,34.766,1.831,1.00973125,211.846,24.81766667,0.41225,2.2655,0.52375,19.854,1.631833333,30.76237143,8.3863,0,119.4843272,10,"T1","CT1-T8-H35",1.240985634,-122.3004,35.1785,6.36675743879834,67.9245117797843,9.35659999640102,1350.51262996207,0.0502953547214824,6.46832089876763,"ct1_t8_h35","CT1-T8-H35","onshore","other","other","CT1-T8-H35",0.00570778067819537,NA,1.5,"T1",0.0997349429071651,7.00753436806103e-07,0.256210657101379,"1-2"
"548","1-2","ct2_t1_h36","Calanoida",0.417951866815015,417.951866815015,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,6.0353662747341,27.6518629590938,7.26440745083873,94.5127057896602,0.292572969190339,4.96608955207452,"ct2_t1_h36","CT2-T1-H36","onshore","Calanoida","Calanidae","CT2-T1-H36",0.217495214171432,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"549","1-2","ct2_t1_h36","Calanoida",0.417951866815015,417.951866815015,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,6.0353662747341,27.6518629590938,7.26440745083873,94.5127057896602,0.292572969190339,4.96608955207452,"ct2_t1_h36","CT2-T1-H36","onshore","Calanoida","Clausocalanidae","CT2-T1-H36",0.001524043992116,NA,1,"T2",0.355517989860778,0.000227090453062008,0.483289815553194,"1-2"
"550","1-2","ct2_t1_h36","Calanoida",0.417951866815015,417.951866815015,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,6.0353662747341,27.6518629590938,7.26440745083873,94.5127057896602,0.292572969190339,4.96608955207452,"ct2_t1_h36","CT2-T1-H36","onshore","Calanoida","Metridinidae","CT2-T1-H36",0.722321806448233,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"551","1-2","ct2_t1_h36","Calanoida",0.417951866815015,417.951866815015,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,6.0353662747341,27.6518629590938,7.26440745083873,94.5127057896602,0.292572969190339,4.96608955207452,"ct2_t1_h36","CT2-T1-H36","onshore","Calanoida","Paracalanidae","CT2-T1-H36",0.00564267455316479,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"552","1-2","ct2_t1_h36","Calanoida",0.417951866815015,417.951866815015,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,6.0353662747341,27.6518629590938,7.26440745083873,94.5127057896602,0.292572969190339,4.96608955207452,"ct2_t1_h36","CT2-T1-H36","onshore","Calanoida","Rhincalanidae","CT2-T1-H36",0.00976914777890724,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"553","1-2","ct2_t1_h36","Calanoida",0.417951866815015,417.951866815015,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,6.0353662747341,27.6518629590938,7.26440745083873,94.5127057896602,0.292572969190339,4.96608955207452,"ct2_t1_h36","CT2-T1-H36","onshore","Calanoida","unidentified Calanoida","CT2-T1-H36",0.0300511090278013,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"554","1-2","ct2_t1_h36","Chaetognatha",0.250963229709296,250.963229709296,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,5.52530643321823,16.6038278249024,7.26440745083873,94.5127057896602,0.175678261310755,4.45602995119001,"ct2_t1_h36","CT2-T1-H36","onshore","other","other","CT2-T1-H36",0.00295018599471831,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"555","1-2","ct2_t1_h36","Copepoda<Maxillopoda",0.12727832328513,127.27832328513,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,4.84637621050726,8.42078486205533,7.26440745083873,94.5127057896602,0.0890968551973949,3.77710031374552,"ct2_t1_h36","CT2-T1-H36","onshore","other","other","CT2-T1-H36",0.00295018599471831,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"556","1-2","ct2_t1_h36","Eucalanidae",0.050647761855934,50.647761855934,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,3.92489504128665,3.35087621619589,7.26440745083873,94.5127057896602,0.0354542406568417,2.85562094127746,"ct2_t1_h36","CT2-T1-H36","onshore","Eucalanidae","Eucalanidae","CT2-T1-H36",0.00283775281811019,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"557","1-2","ct2_t1_h36","Euphausiacea",0.000945317615334908,0.945317615334908,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,-0.0562343070741436,0.0625425921679821,7.26440745083873,94.5127057896602,0.000661737399701283,-1.12535151311585,"ct2_t1_h36","CT2-T1-H36","onshore","Euphausiacea","Euphausiidae","CT2-T1-H36",0.00686223215802946,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"558","1-2","ct2_t1_h36","Hydrozoa",0.050399471493524,50.399471493524,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,3.91998068878274,3.33444922634239,7.26440745083873,94.5127057896602,0.0352804334452478,2.85070660347548,"ct2_t1_h36","CT2-T1-H36","onshore","other","other","CT2-T1-H36",0.00295018599471831,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"559","1-2","ct2_t1_h36","Oikopleuridae",0.0575928010828906,57.5928010828906,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,4.05339757869123,3.81036279395135,7.26440745083873,94.5127057896602,0.0403158788240745,2.984123118811,"ct2_t1_h36","CT2-T1-H36","onshore","other","other","CT2-T1-H36",0.00295018599471831,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"560","1-2","ct2_t1_h36","Oithonidae",0.0650637107671892,65.0637107671892,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,4.17536695549601,4.30464117185228,7.26440745083873,94.5127057896602,0.0455456346941578,3.10609219426852,"ct2_t1_h36","CT2-T1-H36","onshore","Oithonidae","Oithonidae","CT2-T1-H36",0.00211754189289195,NA,1,"T2",0.355517989860778,0.000227090453062008,0.483289815553194,"1-2"
"561","1-2","ct2_t1_h36","Ostracoda",0.0558116431913205,55.8116431913204,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,4.02198250696359,3.69252067423184,7.26440745083873,94.5127057896602,0.0390690399071805,2.95270813083825,"ct2_t1_h36","CT2-T1-H36","onshore","other","other","CT2-T1-H36",0.00295018599471831,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"562","1-2","ct2_t1_h36","Poecilostomatoida",0.000387682469072809,0.387682469072809,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,-0.947568653091835,0.0256492274771659,7.26440745083873,94.5127057896602,0.000271383908257253,-2.01645593808229,"ct2_t1_h36","CT2-T1-H36","onshore","other","other","CT2-T1-H36",0.00295018599471831,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"563","1-2","ct2_t1_h36","cypris",0,0,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,-Inf,0,7.26440745083873,94.5127057896602,0,-9.86652937669267,"ct2_t1_h36","CT2-T1-H36","onshore","other","other","CT2-T1-H36",0.00295018599471831,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"564","1-2","ct2_t1_h36","tetrazoid",0.351497089111204,351.497089111204,1.42853889739591,1428.53889739591,66.1604006456861,273.2546282,80,15.831225,24.523775,70.634,33.3592625,0.188328994,24.13100104,6.475130769,2.00485,144.391,19.85366667,0.649509372,5.675964988,0.23236203,17.868,2.443066667,23.89114571,68.88,1,395.8283457,60,"T2","CT2-T1-H36",2.177361041,-121.6069,35.56327,5.86220142988273,23.2551882413897,7.26440745083873,94.5127057896602,0.24605356546605,4.79292477559541,"ct2_t1_h36","CT2-T1-H36","onshore","other","other","CT2-T1-H36",0.00295018599471831,NA,1.5,"T2",0.618505838933268,0.00011497676015598,0.687872015750983,"1-2"
"565","1-2","ct2_t4_h39","Amphipoda",0,0,9.37220795144228,9372.20795144228,22.4678609993776,307.8703307,40,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,-Inf,0,9.14550398796905,210.573465510266,0,-9.02980206973944,"ct2_t4_h39","CT2-T4-H39","onshore","other","other","CT2-T4-H39",0.0508667211798098,NA,1.5,"T2",0.451217898854908,4.02511290454759e-06,0.447753994662674,"1-2"
"566","1-2","ct2_t4_h39","Calanoida",0.97940514808511,979.40514808511,9.37220795144228,9372.20795144228,33.0518946932992,307.8703307,58.8429752066116,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,6.88694539562066,32.3711958165842,9.14550398796905,309.769230254772,0.104501004796249,5.96039271352809,"ct2_t4_h39","CT2-T4-H39","onshore","Calanoida","Calanidae","CT2-T4-H39",0.698473603837289,NA,1.5,"T2",0.451217898854908,4.02511290454759e-06,0.447753994662674,"1-2"
"567","1-2","ct2_t4_h39","Calanoida",0.97940514808511,979.40514808511,9.37220795144228,9372.20795144228,33.0518946932992,307.8703307,58.8429752066116,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,6.88694539562066,32.3711958165842,9.14550398796905,309.769230254772,0.104501004796249,5.96039271352809,"ct2_t4_h39","CT2-T4-H39","onshore","Calanoida","Clausocalanidae","CT2-T4-H39",0.0042146900361454,NA,1,"T2",0.226816536508806,7.83199878297006e-06,0.308684492645898,"1-2"
"568","1-2","ct2_t4_h39","Calanoida",0.97940514808511,979.40514808511,9.37220795144228,9372.20795144228,33.0518946932992,307.8703307,58.8429752066116,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,6.88694539562066,32.3711958165842,9.14550398796905,309.769230254772,0.104501004796249,5.96039271352809,"ct2_t4_h39","CT2-T4-H39","onshore","Calanoida","Metridinidae","CT2-T4-H39",0.00388448688709604,NA,1.5,"T2",0.451217898854908,4.02511290454759e-06,0.447753994662674,"1-2"
"569","1-2","ct2_t4_h39","Calanoida",0.97940514808511,979.40514808511,9.37220795144228,9372.20795144228,33.0518946932992,307.8703307,58.8429752066116,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,6.88694539562066,32.3711958165842,9.14550398796905,309.769230254772,0.104501004796249,5.96039271352809,"ct2_t4_h39","CT2-T4-H39","onshore","Calanoida","Rhincalanidae","CT2-T4-H39",0.0527060800285379,NA,1.5,"T2",0.451217898854908,4.02511290454759e-06,0.447753994662674,"1-2"
