"","size_fraction","sample_id","object_annotation_category","dryweight_C_mg_sum_taxa","dryweight_C_ug_sum_taxa","dryweight_C_mg_sum_sample","dryweight_C_ug_sum_sample","sample_conc","sample_tot_vol","acq_sub_part","potemp2","density2","oxy_sat","Sal2","NO2","nitracline_depth","NO3","fluorescence","hypoxia_depth","chl_max_depth","PO4","SIL","NH4","beam_depth","chl_max","mixedlayerdepths","intergrated_chl","day_night_0_1","distance_from_shore","PAR_1_depth_adj","max_size","cycle","Sample_ID_short","PC1","Longitude","Latitude","log10_dryweight_C_ug_m2_taxa","dryweight_C_mg_m2_taxa","log10_dryweight_C_ug_m2_sample","dryweight_C_mg_m2_sample","biomass_prop_taxa","biomass_taxa_clr"
"447","1-2","ct2_t4_h39","Calanoida",3.22404866845315,3224.04866845315,11.3608059082412,11360.8059082412,69.4758614398228,307.8703307,123.68932038835,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,0.5,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,8.07839319918664,223.993558564697,9.3379246323857,789.301777125687,0.283786968503212,7.4311796159413
"448","1-2","ct2_t4_h39","Chaetognatha",7.01341052743755e-05,0.0701341052743755,11.3608059082412,11360.8059082412,49.8406775690418,307.8703307,88.7323943661972,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,0.5,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,-2.65734608008336,0.00349553132757338,9.3379246323857,566.230264197115,6.17333891986481e-06,-3.63385090240211
"449","1-2","ct2_t4_h39","Copepoda<Maxillopoda",3.58804255191802,3588.04255191802,11.3608059082412,11360.8059082412,47.3007599986896,307.8703307,84.2105263157895,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,0.5,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,8.18536208261729,169.71713961336,9.3379246323857,537.374753657412,0.315826410634762,7.15369550181429
"450","1-2","ct2_t4_h39","Eucalanidae",0.757922737768924,757.922737768924,11.3608059082412,11360.8059082412,67.4035829981326,307.8703307,120,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,0.5,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,6.63058145138251,51.0867081613796,9.3379246323857,765.759023961812,0.0667138180064428,5.95308682112417
"451","1-2","ct2_t4_h39","Eumalacostraca",0.621893075404794,621.893075404794,11.3608059082412,11360.8059082412,33.7017914990663,307.8703307,60,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,0.5,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,6.43276817346801,20.9589107620055,9.3379246323857,382.879511980906,0.0547402253350415,5.06212664402803
"452","1-2","ct2_t4_h39","tetrazoid",3.16882874059104,3168.82874059104,11.3608059082412,11360.8059082412,28.2453109706461,307.8703307,50.2857142857143,16.11135,24.6348375,81.589375,33.58603125,0.180388032,26.97258367,6.151914118,1.3498,244.565,19.854,0.633395467,5.435990441,0.222955797,13.898,2.579066667,32.90561905,46.21,1,41.86359276,45,0.5,"T2","CT2-T4-H39",1.910761547,-121.2592,35.13105,8.06111731613247,89.5045531907147,9.3379246323857,320.889495755426,0.278926404181622,6.51385188561541
"453","1-2","ct2_t8_h43","Calanoida",9.19971805256129,9199.71805256129,25.6020778550649,25602.0778550649,140.007846920899,270.37903068,194.578313253012,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,0.5,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,9.12692811610679,1288.03271681843,10.1504287933873,3584.49179718885,0.35933482058142,6.52934140546458
"454","1-2","ct2_t8_h43","Chaetognatha",6.90653489627557e-05,0.0690653489627557,25.6020778550649,25602.0778550649,140.85637932648,270.37903068,195.757575757576,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,0.5,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,-2.6727021361715,0.00972829499181363,10.1504287933873,3606.21598989909,2.69764623612737e-06,-5.26321913872374
"455","1-2","ct2_t8_h43","Copepoda<Maxillopoda",2.47771487062247,2477.71487062247,25.6020778550649,25602.0778550649,152.374229320577,270.37903068,211.764705882353,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,0.5,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,7.81509199125168,377.539893887233,10.1504287933873,3901.09688217093,0.0967778820394572,5.30214635886674
"456","1-2","ct2_t8_h43","Eucalanidae",1.64232389347303,1642.32389347303,25.6020778550649,25602.0778550649,101.056093816067,270.37903068,140.444444444444,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,0.5,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,7.40386752602477,165.966837455179,10.1504287933873,2587.24598160769,0.0641480704328116,4.48025814438816
"457","1-2","ct2_t8_h43","Eumalacostraca",11.2856608463671,11285.6608463671,25.6020778550649,25602.0778550649,112.319215108935,270.37903068,156.09756097561,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,0.5,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,9.3312882472506,1267.59656824959,10.1504287933873,2875.60528983874,0.440810347904416,6.51334801852281
"458","1-2","ct2_t8_h43","Euphausiacea",0.0124560904890338,12.4560904890338,25.6020778550649,25602.0778550649,172.690793229988,270.37903068,240,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,0.5,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,2.52220969919974,2.15105214709576,10.1504287933873,4421.24313312706,0.000486526545210455,0.134431832158494
"459","1-2","ct2_t8_h43","Ostracoda",0.0288381761912229,28.8381761912229,25.6020778550649,25602.0778550649,230.254390973317,270.37903068,320,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,0.5,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,3.36170007155519,6.64011669569124,10.1504287933873,5894.99084416941,0.00112639983186044,1.26160113408527
"460","1-2","ct2_t8_h43","Salpida",0.0929991162622287,92.9991162622287,25.6020778550649,25602.0778550649,115.127195486658,270.37903068,160,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,0.5,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,4.53258999055143,10.7067274380081,10.1504287933873,2947.4954220847,0.003632483144091,1.73934330051683
"461","1-2","ct2_t8_h43","cypris",0,0,25.6020778550649,25602.0778550649,359.772485895808,270.37903068,500,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,0.5,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,-Inf,0,10.1504287933873,9210.9231940147,0,-12.1444553748677
"462","1-2","ct2_t8_h43","tetrazoid",0.862297743749557,862.297743749557,25.6020778550649,25602.0778550649,79.1499468970777,270.37903068,110,15.68699375,25.07190625,77.0835625,34.03350625,0.211496484,5.491,7.418104457,1.07124375,161.261,14.891,0.696521147,6.376082642,0.259804398,9.927,1.530533333,40.83314211,43.725,1,52.40822911,47,0.5,"T2","CT2-T8-H43",2.955154777,-120.8298,34.54325,6.75960062140558,68.2508206272474,10.1504287933873,2026.40310268323,0.0336807718744972,3.59165969445618
"463",">2","c1_t7_h9","Calanoida",0.493020649720128,493.020649720128,4.48224327908628,4482.24327908628,43.2872340425532,282,60,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,0.5,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,6.20055105900755,21.3415002522468,8.40787893202353,194.023913857469,0.109994174573369,3.43187056660027
"464",">2","c1_t7_h9","Chaetognatha",9.60239036396066e-05,0.0960239036396066,4.48224327908628,4482.24327908628,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,0.5,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,-2.34315812226282,0.00277107279368482,8.40787893202353,129.349275904979,2.14231797920575e-05,-5.5137019764371
"465",">2","c1_t7_h9","Eucalanidae",0.0974995073458365,97.4995073458365,4.48224327908628,4482.24327908628,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,0.5,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,4.57984732512782,2.81365599567524,8.40787893202353,129.349275904979,0.0217523907728882,1.4057048101303
"466",">2","c1_t7_h9","Euphausiacea",3.2217933782017,3221.7933782017,4.48224327908628,4482.24327908628,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,0.5,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,8.07769343325158,92.97501599931,8.40787893202353,129.349275904979,0.718790386330497,4.9035474717214
"467",">2","c1_t7_h9","Hydrozoa",0.276403339856273,276.403339856273,4.48224327908628,4482.24327908628,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,0.5,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,5.62186117523684,7.97649070833456,8.40787893202353,129.349275904979,0.0616662957912044,2.44771635983425
"468",">2","c1_t7_h9","Ostracoda",0.333810186685768,333.810186685768,4.48224327908628,4482.24327908628,72.145390070922,282,100,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,0.5,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,5.81057252809513,24.082866128092,8.40787893202353,323.373189762448,0.0744739109194038,3.55271760611621
"469",">2","c1_t7_h9","Polychaeta",0.0596201933729372,59.6201933729372,4.48224327908628,4482.24327908628,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,0.5,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,4.08799433166864,1.72052884279774,8.40787893202353,129.349275904979,0.0133014184328457,0.913854074732234
"470",">2","c1_t7_h9","other<living",0,0,4.48224327908628,4482.24327908628,28.8581560283688,282,40,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,0.5,"1","C1-T7-H9",6.573255037,-122.4661,36.18643,-Inf,0,8.40787893202353,129.349275904979,0,-11.1417089126976
"471",">2","c1_t8_h10","Calanoida",1.30901923299512,1309.01923299513,7.97484838868419,7974.84838868419,124.635219326128,286,174.545454545455,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,0.5,"1","C1-T8-H10",4.157659552,-122.4958,36.11382,7.17703345869358,163.149899206468,8.98404791664904,993.946978016276,0.164143463197688,3.43203640799284
"472",">2","c1_t8_h10","Chaetognatha",0.000333685964762952,0.333685964762952,7.97484838868419,7974.84838868419,114.248951048951,286,160,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,0.5,"1","C1-T8-H10",4.157659552,-122.4958,36.11382,-1.09755495355508,0.0381232714539245,8.98404791664904,911.118063181587,4.18422957402465e-05,-4.92930116996056
"473",">2","c1_t8_h10","Copepoda<Maxillopoda",0.426314190490839,426.314190490839,7.97484838868419,7974.84838868419,152.331934731935,286,213.333333333333,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,0.5,"1","C1-T8-H10",4.157659552,-122.4958,36.11382,6.05517661078655,64.941265441148,8.98404791664904,1214.82408424212,0.053457341094503,2.51085034823993
"474",">2","c1_t8_h10","Eucalanidae",0.669810323400325,669.810323400325,7.97484838868419,7974.84838868419,114.248951048951,286,160,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,0.5,"1","C1-T8-H10",4.157659552,-122.4958,36.11382,6.50699457290231,76.5251268502458,8.98404791664904,911.118063181587,0.083990352011048,2.67498621459464
"475",">2","c1_t8_h10","Euphausiacea",4.52760915512466,4527.60915512466,7.97484838868419,7974.84838868419,114.248951048951,286,160,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,0.5,"1","C1-T8-H10",4.157659552,-122.4958,36.11382,8.41794929882634,517.274596732619,8.98404791664904,911.118063181587,0.567736079039327,4.58594082917474
"476",">2","c1_t8_h10","Oithonidae",0.107996454786953,107.996454786953,7.97484838868419,7974.84838868419,114.248951048951,286,160,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,0.5,"1","C1-T8-H10",4.157659552,-122.4958,36.11382,4.6820984005387,12.3384816764148,8.98404791664904,911.118063181587,0.0135421326554863,0.850090722027168
"477",">2","c1_t8_h10","Salpida",0.776057377021712,776.057377021712,7.97484838868419,7974.84838868419,114.248951048951,286,160,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,0.5,"1","C1-T8-H10",4.157659552,-122.4958,36.11382,6.6542264569108,88.6637412785309,8.98404791664904,911.118063181587,0.0973131198485088,2.82221808071278
"478",">2","c1_t8_h10","other<living",0,0,7.97484838868419,7974.84838868419,114.248951048951,286,160,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,0.5,"1","C1-T8-H10",4.157659552,-122.4958,36.11382,-Inf,0,8.98404791664904,911.118063181587,0,-13.1755585235132
"479",">2","c1_t8_h10","tetrazoid",0.157707968899822,157.707968899822,7.97484838868419,7974.84838868419,114.248951048951,286,160,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,0.5,"1","C1-T8-H10",4.157659552,-122.4958,36.11382,5.06074502471399,18.0179700188653,8.98404791664904,911.118063181587,0.0197756698576991,1.22873709073162
"480",">2","c2_t8_h18","Calanoida",1.73290844361855,1732.90844361855,28.2727654015508,28272.7654015508,41.1553135313531,303,62,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,0.5,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,7.45755645717086,71.3183903182505,10.24965426697,1163.57452449922,0.0612924989475382,4.14005760497639
"481",">2","c2_t8_h18","Chaetognatha",0.000444276921209668,0.444276921209668,28.2727654015508,28272.7654015508,40.3587590759076,303,60.8,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,0.5,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,-0.811307214549518,0.017930465226087,10.24965426697,1141.05372725085,1.57139535132031e-05,-4.14779324848234
"482",">2","c2_t8_h18","Copepoda<Maxillopoda",1.68731259785701,1687.31259785701,28.2727654015508,28272.7654015508,58.5346834683468,303,88.1818181818182,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,0.5,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,7.43089236345806,98.7663088277141,10.24965426697,1654.93737355461,0.0596797863206001,4.46565988595038
"483",">2","c2_t8_h18","Eucalanidae",1.87915701635182,1879.15701635182,28.2727654015508,28272.7654015508,39.8277227722772,303,60,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,0.5,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,7.53857855970711,74.8425446928401,10.24965426697,1126.0398624186,0.0664652710713876,4.18828987808721
"484",">2","c2_t8_h18","Eumalacostraca",1.47443698701833,1474.43698701833,28.2727654015508,28272.7654015508,39.8277227722772,303,60,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,0.5,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,7.29603149219013,58.7234675641578,10.24965426697,1126.0398624186,0.0521504340335048,3.94574284724605
"485",">2","c2_t8_h18","Euphausiacea",20.8560415253471,20856.0415253471,28.2727654015508,28272.7654015508,48.1251650165016,303,72.5,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,0.5,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,9.94539894666175,1003.70043999834,10.24965426697,1360.63150042247,0.737672499634686,6.78435214102968
"486",">2","c2_t8_h18","Polychaeta",0.114524908612635,114.524908612635,28.2727654015508,28272.7654015508,26.5518151815181,303,40,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,0.5,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,4.74079234180379,3.04084420716295,10.24965426697,750.693241612398,0.00405071477749232,0.985041707016944
"487",">2","c2_t8_h18","Tomopteridae",0,0,28.2727654015508,28272.7654015508,30.9771177117712,303,46.6666666666667,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,0.5,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,-Inf,0,10.24965426697,875.808781881131,0,-11.6400222230997
"488",">2","c2_t8_h18","tetrazoid",0.527939645824213,527.939645824213,28.2727654015508,28272.7654015508,39.8277227722772,303,60,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,0.5,"2","C2-T8-H18",3.495869841,-123.0914,36.42905,6.26898197002159,21.026633854381,10.24965426697,1126.0398624186,0.0186730812612782,2.91869363037504
"489",">2","c2_t9_h19","Amphipoda",0,0,18.904361774388,18904.361774388,17.2420634920635,252,20,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062,-Inf,0,9.84714795613538,325.950205990936,0,-10.0956263275568
"490",">2","c2_t9_h19","Calanoida",0.626385722241499,626.385722241499,18.904361774388,18904.361774388,17.2420634920635,252,20,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062,6.43996635106034,10.80018239341,9.84714795613538,325.950205990936,0.0331344548796214,3.79686308558952
"491",">2","c2_t9_h19","Chaetognatha",0.00567794884243736,5.67794884243736,18.904361774388,18904.361774388,26.8773342670401,252,31.1764705882353,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062,1.73659004822459,0.152608128989343,9.84714795613538,508.098850515283,0.000300351258095894,-0.462517229058102
"492",">2","c2_t9_h19","Copepoda<Maxillopoda",0.673926583095842,673.926583095842,18.904361774388,18904.361774388,17.2420634920635,252,20,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062,6.51312117782181,11.6198849347279,9.84714795613538,325.950205990936,0.0356492639708625,3.87001784703448
"493",">2","c2_t9_h19","Eucalanidae",4.32283708149285,4322.83708149285,18.904361774388,18904.361774388,17.2420634920635,252,20,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062,8.37166719751123,74.5346314249462,9.84714795613538,325.950205990936,0.228668766133619,5.72856314029636
"494",">2","c2_t9_h19","Eumalacostraca",8.88478770802257,8884.78770802257,18.904361774388,18904.361774388,17.2420634920635,252,20,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062,9.09209584700252,153.19207377523,9.84714795613538,325.950205990936,0.469986123523083,6.44899172089937
"495",">2","c2_t9_h19","Euphausiacea",2.24421378426114,2244.21378426114,18.904361774388,18904.361774388,40.6420068027211,252,47.1428571428571,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062,7.71611053138334,91.2093518867016,9.84714795613538,768.311199835778,0.118714073029519,5.93045668149176
"496",">2","c2_t9_h19","Hydrozoa",0.363678980528625,363.678980528625,18.904361774388,18904.361774388,17.2420634920635,252,20,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062,5.89627155689041,6.27057607300347,9.84714795613538,325.950205990936,0.0192378343616627,3.25316896025827
"497",">2","c2_t9_h19","Ostracoda",0.247149066357921,247.149066357921,18.904361774388,18904.361774388,17.2420634920635,252,20,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062,5.5099916621125,4.26135989414748,9.84714795613538,325.950205990936,0.0130736530176207,2.86688981739779
"498",">2","c2_t9_h19","Polychaeta",0.149650603744499,149.650603744499,18.904361774388,18904.361774388,17.2420634920635,252,20,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062,5.00830326866744,2.58028521138828,9.84714795613538,325.950205990936,0.00791619444922219,2.36520295281982
"499",">2","c2_t9_h19","Salpida",0.112321342913362,112.321342913362,18.904361774388,18904.361774388,17.2420634920635,252,20,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062,4.72136389634351,1.93665172602603,9.84714795613538,325.950205990936,0.00594155699376941,2.07826486850053
"500",">2","c2_t9_h19","tetrazoid",1.27373295288727,1273.73295288727,18.904361774388,18904.361774388,17.2420634920635,252,20,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062,7.1497072010419,21.9617844456159,9.84714795613538,325.950205990936,0.0673777283829254,4.50660346499753
"501",">2","c3_t6_h25","Actinopterygii",0,0,15.4247739649833,15424.7739649833,6.06105502532474,290.23,10,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042,-Inf,0,9.64373019485638,93.49040375496,0,-8.40442618376087
