"","Kingdom","Phylum","Subphylum","Class","Subclass","Superorder","Order","Family","Genus","Species"
"ba9659a909d7c0c2f8ec717ec9f47ce5208b5cf1","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"bad7afccaaa619268482182e93a4d85d71df2ec2","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"bb6a4b722e947f1ab0ac2bbec81a3ba5418597be","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"bb767f16bcc14e02f38367f339d600ac37f18b22","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"bbc5268ac699d6344bdbf111a07d8ffe83abc096","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"bc5774b716f26f0565792a3b646944444a5f468b","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"bc5b87bc503ce611584cdae87c40996e53f6ed74","Animalia","Cnidaria","Subphylum",NA,NA,NA,NA,NA,NA,NA
"bc643914e75814bfd6ed97b7d1d9f9af7143861a","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"bcbb33decfc217da7cce18ad04f19f8666292765","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"bce992d95eae8d4afd2a3cdd761b605826760aa1","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"bcee65e78d97be5d4e11196b1ecf02487533304c","Animalia","Platyhelminthes","Rhabditophora","Class","Subclass","Superorder","Polycladida","Notocomplanidae","Notocomplana","Notocomplana humilis"
"bd13ded976b949b0a1b197c3e67ad3f5de816119","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida",NA,NA,NA,NA
"bd215e9a545800058c1d37bdb961dda33ef0a4f2","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"bd61f79f0c8ac847f6ab3078be3710a25c22f374","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus bungii"
"bd87fef29ddfb20850fb30b54c585110bac0a8fb","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"bdfbf6878047ec2cdd1167f51bb883786178dd24","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda",NA,NA,NA
"be056053ac380e04b78c02a833729dd24ea8003c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"be1f656f1737952707947e9d919c52683eb32986","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"be28f4d895ab1f6b4f5d9456c0b17a2a4af35dee","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"be53bfa49ec215beaa5b7d1cd12b16c883c942f0","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"be5e890a890948e54aad8d1e5ee7a3e4dd33971e","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Mollicia","Mollicia tyloda"
"be89b0b060a6240fee54dba2881ea143442baad3","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"bea3744bfc7951a0d65e219c4a2b7f6ece35b181","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"bed1b40ff790b44d4957aee96876422336c8a3f7","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"bf2a6548c7d33628a9192da5ddda869c2d7575a9","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"bf704fc4d96af48bb0a416ade33b3f92f4b9eef2","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"bf8f3bfe8fb8e23135280e64efe4cc3cc315b30c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"bfc2577faa91154ba3d4632da9b9899febdce738","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"bfcd14f97747c99372ec23c78dab3909d1561ea0","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Rhincalanus","Rhincalanus nasutus"
"bfde302f2bd3de23ebb8e551c4a4af4d71790f62","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa gregaria"
"c000b009de1240e446e804d92da614282f91fcfd","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"c00b693024f26f4c382ef1daaaeb6d5ceffb152c","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"c0d3bac4d994ac142f5f427e1e50a226db7447ba","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Clausocalanus","Species"
"c12b62849484102880d0fb6cfe1864c1181c6aab","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"c1640379637f071e28f9393dfdec799b374f443d","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"c181283a43d94199ab03ed7b5207991dbcd1e1dd","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"c1b8be075700d2f9622b10b17215dd1ad8f60403","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"c1e32db39466e4d2698d9d37631a05d16e2086b6","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Agalmatidae","Nanomia","Nanomia bijuga"
"c1eb4696ff48e88b0f85f960b37292932f606e07","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Sergestidae","Eusergestes","Eusergestes arcticus"
"c21bbb2d7293c117c4a3cbf531f9b9655f5a5671","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"c23df8731dca0eeafd2996c8386a2672dbc36ed5","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"c240b5f38c73bcdef8ba7aea1f95273b2d40e3e5","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica"
"c2497ad8fe7ae3cf3b4051dc0a8660efc4f3bc06","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Mollicia","Mollicia tyloda"
"c25abcc3358f7552ed039ccacfb4b28467b2ca9b","Animalia","Cnidaria","Subphylum","Hydrozoa","Trachylinae","Superorder","Trachymedusae","Rhopalonematidae","Pantachogon","Pantachogon haeckeli"
"c26eb4319e0b626b7f00098a2ac313582d78e893","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"c2b31e7f83dc3a59451f7db6714da0a0dd74a2c5","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Candaciidae","Candacia","Candacia bipinnata"
"c2bda181f228fcd425e703d2cb6380f9325d6a17","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"c2e68ce3f9bfa6056e5fac652a2682e5c9d01cfa","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"c2f5a61d7246bc85d7ab884114b5ec3dc9d1047a","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"c305c1091de426264be048fabaedaad3214775dd","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"c31d3dc9b8518dd957c58b1f44b88f68f8489d68","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"c36bee650bbfe317ff8fc6a7a27c05a467461e6d","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Cyclopoida","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus"
"c36bfd792e2804e9aef3978d4d6deae253751603","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Neocalanus","Neocalanus gracilis"
"c3db1f4fb87f52065f108aea13bad38e2d74d8fa","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Prayidae","Rosacea","Rosacea cymbiformis"
"c3e6c44ce785dda30575ac5c0372641aa8c362fb","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"c3fb89f8d0b6dbcec55b04cdfda7f019695eec6c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Clausocalanus","Species"
"c41035a8edd34d3016b2d5156e4ea66ce9d1ee69","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"c45a6c665c4fd359b1ce244f87dc6eaec3ab0205","Animalia","Mollusca","Subphylum","Cephalopoda","Coleoidea","Decapodiformes","Sepiida","Sepiolidae",NA,NA
"c46ddb1e53b61623d7b668b8e6ec069300be304a","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"c498e3f34439ebc5e2c661450405703385551ad5","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"c4c5627bd4ffeb8f61fc3f69df4854b58dd6b840","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"c512b390c2ed88e9ce6c46852d506f89d2996f02","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"c51b60f84e63ee2ac51774a3eecb0cf88f5470cc","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"c58938c10eefd69ed860033dae446702ff7da2d6","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Clausocalanus","Species"
"c5b01390b1e8ada15aebcf953c700241b226a2bf","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"c5b24714ab7733ab281c2be02ec80bc761bc7663","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Lestrigonidae",NA,NA
"c5b71526760c13602a2a1e18baef10121517289c","Animalia","Mollusca","Subphylum","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Myrrhinidae","Hermissenda","Hermissenda emurai"
"c60b8fbbe5c4e8b61f66338c6bc66c1bd11451ea","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"c662d23ca95bbb4a08e5ea4180698afd8e836acc","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"c68f46acfc7cd9bd8812e5abb2dfb60d6f6ef71c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"c69b982ed83f8cfc5d05c44f64249e9599ba85d8","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"c6b30fc2d926e7b3c41b3fe8d440bd74b06ed5cb","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"c7094046543e39df332421c129ea527e46a49b5f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"c762c4dc7d0b4f9b0df9e3223cd8bfa62611a4af","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"c7971eea12434e00b9f1d92ffc0d4e2bf552702c","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"c7b90b28374bb6b5493814ed6ea9bbc95a76178c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Ctenocalanus","Ctenocalanus vanus"
"c7cb9c2029ddb53b74ae580eaac50b3f2cf27c4b","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Ctenocalanus","Ctenocalanus vanus"
"c7ec810f37a39a347f7940bb2235047f9a92b5f9","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"c7fc577c9f97603c5cb446e67c7c09ce3050a61f","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"c826a4ed8ce11f9f706c6f67f259d32adf4f0022","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"c833308b17dbca6ee9bb6fd7fae08563f70d2437","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae","Paracalanus","Paracalanus aculeatus"
"c8d4ea4ae30de7d879692c6db92be3177a8bcb47","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica"
"c95be7b51bb69c78f0e66600e955bb3745784993","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"c9732b8d3efa76bc2187f596f9e2d367690a5d42","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"c97cc4e27bdd4203fbc410aa23e5e30db9adfd73","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"c9a0192c6c4b1c0627d6ad4cf2249c1bd95247f1","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"c9b5fcf822512f8bb38093505c5e102e5aaa978b","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida",NA,NA,NA,NA
"c9da9a307b552b62179afb0416b46c3fa4cd8901","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Agalmatidae","Nanomia","Nanomia bijuga"
"c9fd3af76e70b104aa6e7538416f4027f4442e5f","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Porroecia","Porroecia spinirostris"
"ca11cb5657ec52398b2fb4bc6f1fd8ad5136e813","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Diphyidae","Muggiaea","Muggiaea atlantica"
"ca2b602b1e30a843ee75dca0bdd2bdd9447c976f","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Orthoconchoecia","Orthoconchoecia secernenda"
"ca6a338620c11bc8b0d3957d29068f6c39c68b5b","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"ca70d50751542d35659403dc72f03416412d82f8","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"ca7e85d95de2fb3812bbd7089eac68fa0c36a115","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"cabd0735911e0bc90c692074077ac5668c364bc5","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"cac36e78b2d8027037842ac07e44f161cec7d8d5","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"cad275fc1dd0d22b4fc6d288376195891e7a71bf","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Agalmatidae","Nanomia","Nanomia bijuga"
"cad55220dcf4d1117335707ce658d862cd797de7","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"cad87cdffdb1b5ae41c39a65f7bdba109a7e7f04","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"cb2613b4375ef7afb1babca0db24de373e928163","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"cb7cd7852fb0e63db4a44c63d86974f07b3a4e8b","Animalia","Mollusca","Subphylum","Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Myrrhinidae","Hermissenda","Hermissenda emurai"
"cb9a9b17fe83249bf7043ccc44c4c652a783ce5a","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae",NA,NA
"cba0dae7291296bbdc499c578c54b160e384cdeb","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"cbf5c0726d384316d22c563a5a8e5544d80ce93c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Podoplea","Cyclopoida","Sapphirinidae","Genus","Species"
"cc423a06e7e7b55090dd756be820f338ffbbe0d1","Animalia","Annelida","Subphylum","Polychaeta",NA,NA,NA,NA,NA,NA
"cc8240b34988fff20020e4c1ceaa3dcfeb1493ab","Animalia","Mollusca","Subphylum","Gastropoda","Caenogastropoda","Superorder","Littorinimorpha","Atlantidae","Atlanta","Species"
"ccab7811caf316028e077812127e88647bcec5fe","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"ccc61f709032feb908199dba9f6e02c8f7d1110b","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"ccd6adc30a1170b0632754a86f10462beaab94b9","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"ccd747b754ebb10643c2e7bc04610ba228bdbd2e","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"ccefe43aecdd47a1cd28576927eb17bca2811aad","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Apolemiidae","Apolemia",NA
"cd1ddf5b1a563fae8d1dee5a5aee991df3496e21","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Peracarida","Amphipoda","Hyperiidae","Themisto","Themisto japonica"
"cd461f97fea3eb247657aaf6ea054a4ff990ac82","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Paraeuchaeta","Paraeuchaeta rubra"
"cdb8c386618a0c01b63ae64132878fd6ac0cdcbe","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"cdcb695162416c14e7c23bdbb3d462f274b89a4d","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica"
"cdffdeed24846ab0fa0610d9f5c119df862c22d2","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Metridinidae","Metridia","Metridia lucens"
"ce18b0b94dab6d174fe316b2bf2335b1e9d6419f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"ce213e276a68f4d89e1af6d87e07e249f66c419c","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"cec56d18766d86c41b1ab1562f8f2fae96e59eb2","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"cecf87e45358a65d17a2651e5e40757fe0c30eb9","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"cedc8a64d84604cf22989763a2dd9dd21da106bf","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"cf0c2e302d1ba39afd8d789068fc4cc6058872e6","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"cf1c874aea5e323b6b74cff8288da6a9aa477d2c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Heterorhabdidae","Heterorhabdus","Heterorhabdus papilliger"
"cfad549a422eae6b645bd1fd71969503ae554a1a","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda",NA,NA,NA
"cfbc5755f2e55484b97eb746df686121042bcd5a","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Thysanopoda","Thysanopoda acutifrons"
"cfc63cf67ac28d2e2b11f7a78d76692a39e99f92","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"d0093c1430ae1e70f99225c912d2074dc91a78da","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Diphyidae","Lensia","Lensia achilles"
"d050cae7a00fed2fb05cce678ee4ad3d3f79f34c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda",NA,NA,NA,NA,NA
"d05d3f52eb7e83e10eb3f4f762b5a31d96965a97","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Clausocalanus","Species"
"d087bfc38fdc865d5f7c40af12a5e35e9a99ea2d","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Scolecitrichidae","Lophothrix","Lophothrix humilifrons"
"d12bd1b6cb691d94a63f208e220a99a5ff3f554a","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"d13171fc021d46acd16a9fca31d2d1aa8e64c7d2","Animalia","Cnidaria","Subphylum",NA,NA,NA,NA,NA,NA,NA
"d171d9643c54546671b17cc8152687ae7765675a","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Sergestidae","Neosergestes","Neosergestes edwardsii"
"d175c0e392394640ada8c8ac4aa5ba3f8f92dce6","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae","Acrocalanus","Acrocalanus monachus"
"d1859799aa1d8d7a837d209fc2d888a554bf286c","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"d1a5813a6d9caf6e290386a3b9e9b605ccd67bfe","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"d1f3cf55d4184aa31655a8e64ef8f59fc1f6549b","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"d204f5f53e1428cf7b6be5e2439f575e55646ca7","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"d22e337064037201b6f2c0244bb74e2ad1ffcb5f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"d25ee407a06ea4c40dfb7c3aebb71b2522ad9c55","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"d267df575e99bed1ec461abceb8cb01253acbe06","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"d29a428abdba7ffc2b95abe028fe9a14ac2dcc3d","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"d2c57e05b205bb678612119becab766388e5d127","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"d2dec109e26e1901255a39c925ef1a2b616a6258","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Prayidae","Amphicaryon","Amphicaryon acaule"
"d377275017cc8aaf059291afa59a914c9a7d97c3","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Orthoconchoecia","Orthoconchoecia secernenda"
"d397f6aeba5625229c1e0c143454aa0b669b5f99","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Paraeuchaeta","Paraeuchaeta rubra"
"d39a64f1e635c428be3312706b6026463ffd6e49","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae",NA,NA
"d3a6ecbe4e88953fc44f3a2ddf6ec9bf08d6cc12","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"d3deb4e49f0be4e52b66043fce9502ff092bccc3","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"d4192f0825a2d3b8dbbd784afa1f5332e7f80d03","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"d474093452034412d0554164477475c9ed22de39","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
