Hash,Phylum,Class,Order,Family,Genus,Species
38bf985540c9c7adc2c4afaec2ca25c8c64f5610,,,,,,
3d62d748da1f8db006393409f17331b6473aa9ca,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA
03fa18e98caf185cfdb7cbc6aafaefc8c8a9ab7c,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus parapergens
783ba6c705cddfd0222e7b046d4850094201de2c,,,,,,
f4364ff469e8ef589e24bf87eac97294c7d1077e,,,,,,
08cb333838d89a80ed37612cb8dcce15aa199059,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
8f3499feb77919abd129f8af99ef54960abcfa5a,NA,NA,NA,NA,NA,NA
8fa2c344a332bca6df8821f71360caf87a1dd416,Bacillariophyta,NA,NA,NA,NA,NA
aef58d858ad06fd7200deebad20c302c2a672ebc,Arthropoda,Malacostraca,Decapoda,Oplophoridae,Acanthephyra,Acanthephyra brevirostris
0eb98ce7667419404efc7515fee920ef78db9145,,,,,,
3843e20d9844474b63eb66170a1666689c49e7cc,Arthropoda,NA,NA,NA,NA,NA
a273b566d7a54703934f0d5e69b21accbc875d2f,Annelida,Polychaeta,Phyllodocida,Polynoidae,NA,NA
8fe24da15b9805f044b5cb12948d7dc27885c607,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Thylacodes,Thylacodes squamigerus
385df5acad861e1f4f7ec70e17b1b67e2a7b3436,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
cb297e0f121fd0c14eb14c4d73ecafe4f89990a4,,,,,,
82421f091b4b48498ab59085935bd9d62aaad3ba,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
a719a5023ebe373334f848e7a8551ba1ae581487,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella sp. MBTD-CMFRI-S052
5a932e7b6ba82b6e4066f853ec11c353120e873b,,,,,,
00528baea9eaab2049228a2b554dc96ecd02b197,,,,,,
5075e19fdde7816df17ec07a4b4983e750926f1e,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,NA
3b2a2a2dbbe6774780bde247a2444a1a72ff5398,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
4cf7b276e564c3a8c32f42bb4888dbb65da1c5a3,Chordata,NA,NA,NA,NA,NA
233eb3317826d1453ee8dd41bdd8a1f855ec31ed,,,,,,
3c18cb8f118ca4f8c0c93450cf42878d24ec08f6,,,,,,
eee35fb538ddd007af2340efec923707665b406e,,,,,,
31433bd6176885d273f84dca2df2d36aae98091e,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
dd806a9fbe45d7c6fc7662cdf86e758a57006290,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus denudatus
14872253069b69a5296e08c0eb345409f906404f,Arthropoda,NA,NA,NA,NA,NA
66c8403c2c6f541decfbfe1d90351d37f2532f82,,,,,,
a42b443647f5565d2735318f55386d101d989b27,,,,,,
26573fd5fcc419dc4395f70ca0b0d2a97a424ca2,Mollusca,Gastropoda,NA,NA,NA,NA
cba0dae7291296bbdc499c578c54b160e384cdeb,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
2f0270e2010c0d4ed01a7f2949e1d008775da35b,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
0cd1b1355ebccd553a521a029e63ba156e14299f,Cnidaria,Hydrozoa,NA,NA,NA,NA
4d9100e63051762463a3bec0e0ffb409069887b4,,,,,,
90ec7b1f8cfb93079b8ae9e0acc84adb4023887d,,,,,,
39fedda034f3a74d8fb3df39c329ff84a1b75376,Arthropoda,Arachnida,Araneae,NA,NA,NA
7deca4e32a46f599a1ca8070d6bf2edd843022c1,,,,,,
1cc216c1f027b21949c9586aa75ace4ff13e7285,,,,,,
dbe0c2b69396b30a6ed27835474afb9300b3d85c,,,,,,
03a3f43affdfec3ad7706e4ad012eabd929a51ca,,,,,,
4646be86458ee6223a5a3173f6d506dccc60cf61,Cnidaria,Hydrozoa,NA,NA,NA,NA
ba126f9a6a51f80763c9c6a571a9fe7d2f8c3083,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
06a762376aa26769d4eda68b7408478961af6afb,Arthropoda,Malacostraca,Decapoda,Hippolytidae,NA,NA
29401206da52b3885723922a13d673c2107a63c4,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecetta,Conchoecetta giesbrechti
c1ddf52da98a635b5c88dc3a5ed364f74eefffd9,,,,,,
0c41d92acd534960061dfba1beb00f1917f3afc4,Cnidaria,NA,NA,NA,NA,NA
19c19b5103a96b62e7346aae19fa59eb251f49b1,Bacillariophyta,NA,NA,NA,NA,NA
33dc4c2b1e165a82191267fff83f1f026dace1c5,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,NA
28430b860bc9a5a247bc4b00ba8022fe0b9e181f,,,,,,
677773f760c2e46ccccdf7c0ecad94d51555daa3,Arthropoda,Hexanauplia,Pedunculata,NA,NA,NA
0a1d47bbad8c99ec36dbd496c86b84ab8c3ea414,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma gracilis
597e6fb3f12b9333c4f63a670b8224d032ee0c69,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia recurva
47b5c644f47ea6620b5f390cb5d67331fd227a87,Arthropoda,Hexanauplia,NA,NA,NA,NA
deb96e171c888226cc15577e370c0cbf691e3dbf,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
f5009060c5703e245311e4c71a35c536fee6cd92,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
8eede705c312894b774812fb72cea56c51ced719,,,,,,
6aad85ea4a71c3334e7bf12fed4edb5b43f233d7,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
dadfc295c8dc0121c0b4709a802673ceb0dd0d24,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
b6fd2a764924347287e5878439fc788b598ba8d7,NA,Pelagophyceae,Pelagomonadales,NA,Pelagomonas,Pelagomonas calceolata
ddf17c26553754b521d9da468f6e6dd0c34bd2a4,Cnidaria,Hydrozoa,NA,NA,NA,NA
b809372a8bc41a0300f0791d84fb3ae7078a3127,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,NA
ed4444a529b9cc0603405b2567947eb1c32ca684,NA,Pelagophyceae,Pelagomonadales,NA,Pelagomonas,Pelagomonas calceolata
c9da9a307b552b62179afb0416b46c3fa4cd8901,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia bijuga
ff3b5bb99826ecfc3d363beb94b2479eda1e1f2b,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nematoscelis,NA
8a75edd511bb33a8328d0b48485291dd48e88343,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,Chloroparvula pacifica
3f86128038df5b6550d514f451cec30a914f17a5,,,,,,
488aa3e72b8caa6e6f342c6c39b4b2da653cdf72,Bacillariophyta,NA,NA,NA,NA,NA
d087bfc38fdc865d5f7c40af12a5e35e9a99ea2d,Arthropoda,Hexanauplia,NA,NA,NA,NA
c208fa98d21e1036e7ac924be5005ed047218fd6,,,,,,
75f9c2e92b852fce1a93f2429b78efeac5cf0942,Arthropoda,NA,NA,NA,NA,NA
a0a063379719f5c5d1c4c7318c3a6a33b05ebdb0,,,,,,
403defbf726f402a5b9e7460a0e2dac38b047501,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,NA
f550062b03460d50841ad1cf313aba065dbb5915,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
49c750da4f3d4fc2463870ee58fcab7fe8d0e1ac,Arthropoda,NA,NA,NA,NA,NA
bc982beafdd5bf5cc550ce89ba25af808fdcf2da,,,,,,
48d02e44d41620ee0cb1658ac1645ed265f9b1b6,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA
83252a092770ffba8c129324f316dd3add3262de,,,,,,
60d6cd4a3bb5523a3594885dd543ac9a29dea643,,,,,,
831683a471ce1126ea86cfc8426701a2d5e60ac6,,,,,,
618a76a478506940c3ac15547172612b8fc582bb,,,,,,
47781f1ee1db40f0a212e9cf93cffb6cb23b3a39,,,,,,
e2ed3c78aa0ccf7f1185a41a50f081a1077eb7d9,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,NA
6d00663d07468d118f05bd0cd5ec5c7d80a1621c,,,,,,
8d0c3b6d9c7ffabcacae4179fdd216c7d9b0b2ff,,,,,,
93b1a402f944324962d7a939035eb04753ead8b7,Chordata,Mammalia,Primates,Hominidae,Homo,Homo sapiens
2882c6e1c17d57b19c7e97bc74c97646f06ec837,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
e7e7d4c9d5383a44214cfdaef67f93607e0adf8a,Cnidaria,Hydrozoa,Siphonophorae,Sphaeronectidae,Sphaeronectes,Sphaeronectes koellikeri
33174a37b1cd910c021ceb1b29187e3e61fe22db,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,Lacinutrix sp. 5H-3-7-4
18e3da3753b768ffb3358b49c2b2727aa254a858,Arthropoda,Hexanauplia,Calanoida,Heterorhabdidae,Heterostylites,Heterostylites longicornis
80617a708fd89133a1737cb854688de9a84c7281,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
2e2e14122c89d7421c914dc56abca6e3f8028157,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
f508bfdc0800d16f7b324c2dc93d3794854b6bb3,NA,NA,NA,NA,NA,NA
83b2f35b4a9f532a6275c73ae202ce1297c21aef,NA,NA,NA,NA,NA,NA
b0b36652ce5c064f95e98804521283ea149e25b4,,,,,,
5a8b926c19507c81df91668c28897b20dc3c4f30,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,NA,NA
b69d44c26c9c42d501c31e599d4148ab5128cddd,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA
a32cdcd5c08887eac2705dca0f8df2a949a2e438,Arthropoda,Hexanauplia,NA,NA,NA,NA
d6781343d98188419eb6622b96219f634d47cda3,NA,Dinophyceae,Syndiniales,Syndiniaceae,Hematodinium,Hematodinium sp.
61a9a6cb148f3f89636e7b6176fcf47d4d379955,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
bef53d4ef57d713834dd0c45840fdfd60788a2c3,Oomycota,NA,Peronosporales,Peronosporaceae,Phytophthora,NA
a0e7159c1be812dc2ab67836d5b63ce99184baf2,Arthropoda,Insecta,NA,NA,NA,NA
28da5f77741e0842c8f932d69eeee6cdc3cb0c67,,,,,,
b15331c5e4e4d2c7dcbabba11b2e7bf5377c5eca,Chordata,Aves,Procellariiformes,Procellariidae,Ardenna,NA
79b03ce30e2354b1eff2f2c7d4a7e4cba9577470,,,,,,
0867add712633255412c8b6fec1ecc0996e03fd0,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,NA,NA
b4817760b0d6eb5970d2574c0ebed1ce9adc8321,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Amphissa,Amphissa versicolor
fb51c9f7e4ada4bc2b72fb5426beb7081e156e0f,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,Scolecithricella,Scolecithricella dentata
47542f37afa05f5a97cfbf9d85b53c254c085a78,Arthropoda,Malacostraca,Isopoda,Munnopsidae,Acanthamunnopsis,Acanthamunnopsis milleri
be89b0b060a6240fee54dba2881ea143442baad3,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Eucalanus,Eucalanus californicus
9a1f8e195f81c19c9c44cb6ff734c025ea057e23,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ff3e494100dbba629b257c63e1d7c37dba73bf6f,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,Oithona,Oithona similis
c8af35931bcaccb12c0fb68c46677ad31e903deb,,,,,,
be5e890a890948e54aad8d1e5ee7a3e4dd33971e,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
d773ca34f2a6701b9e5cd3a904bf9fdf3ed9d556,Arthropoda,Hexanauplia,Calanoida,Calanidae,Ctenocalanus,Ctenocalanus vanus
1cf733024604d4d23958b1a18ed6e60cfef785c4,,,,,,
85674515f95ef8384d16635ac606d4c0c53d1b89,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,Oncaea,Oncaea scottodicarloi
03fc997a9d99a6f82ad340ca49a351ca8f02f1ff,,,,,,
50b66244a48294b127e9ecb0cd7b6b7b33070f07,NA,Dinophyceae,Syndiniales,Syndiniaceae,Hematodinium,Hematodinium sp.
38276d45c5eaaaa75353c87992ba7babaf99a2d4,,,,,,
290b499ec51577586716fb681d80ff3b8bbdfe94,,,,,,
abdedf4c6cbbc201c02acff6991a5754eee089dc,,,,,,
ef9a820103ae5a9052a637321f6e75b180346e03,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,NA
783d11cb0cbe1c1828f1c304fea806b9b631c384,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecetta,Conchoecetta giesbrechti
483a990b4c9a3f43e2dac298075eccaec70b6c14,Arthropoda,NA,NA,NA,NA,NA
cdb8c386618a0c01b63ae64132878fd6ac0cdcbe,Arthropoda,Hexanauplia,Calanoida,Scolecitrichidae,NA,NA
ad3bf920c93219da8eeb9537fa21fdecc5b77c7e,Cnidaria,NA,NA,NA,NA,NA
5af4686284996deb802652d298ae83778e40256f,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
b3bb66eeb9c585969ae1072453c9b031cea4ab04,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia bijuga
19a5edec57bc74aa5c2569942984d0257fdb79bb,NA,Dinophyceae,NA,NA,NA,NA
1a7fefb088feff1d978f3aa28fda9eada035e676,,,,,,
c00b693024f26f4c382ef1daaaeb6d5ceffb152c,,,,,,
0e4b156e1d629efde4a48645dfca0d7120f2e211,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
fc2f48f497abfaa216f40ddd7a85b6bbc00dbd36,Arthropoda,NA,NA,NA,NA,NA
d68f866272f42f3f0b3f14ddb033422a94793d25,Arthropoda,NA,NA,NA,NA,NA
62667c0b325d1bd60e20faa2a91d0a9e822076ca,NA,Dinophyceae,Syndiniales,Syndiniaceae,Hematodinium,Hematodinium sp.
d204f5f53e1428cf7b6be5e2439f575e55646ca7,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
1143cc83af5a9d713c74d7d433cfb83287037b8e,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
04ed3032b3666f8b9401d3e4baa022c038301b30,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
08b5803083c16cfaa8724caa8f7f13287715290b,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,NA
7cce21f91623333addaae0ebbfc1e8a601c86207,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,NA,NA
84aeff30e1b68be929aed5b3db47eacb92525384,Arthropoda,Hexanauplia,Calanoida,Calanidae,Ctenocalanus,Ctenocalanus vanus
180492eb2d99dfeb36f2c73da5e720e6c7e7783e,Arthropoda,Insecta,Hemiptera,Hormaphididae,Aleurodaphis,Aleurodaphis asteris
7e24d6f8f340bd8e4ff2f9fde98e784a4b2d56d0,,,,,,
8ce41d668308af9226f3ef6ebe166e1066b2fe03,Platyhelminthes,NA,NA,NA,NA,NA
b17f690afd27221800620e5cc78c06b0a5638557,Arthropoda,Hexanauplia,NA,NA,NA,NA
5e5dc956442a511e1445f53946aa98d1d5d16d44,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis
bcee65e78d97be5d4e11196b1ecf02487533304c,Platyhelminthes,NA,Polycladida,NA,NA,NA
d05d3f52eb7e83e10eb3f4f762b5a31d96965a97,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,NA,NA
15802cd201325c01b4af1921cf781b5ef91bec5f,,,,,,
ed6f3b7fd52f265aaf2f97f6403f50a077940a0b,,,,,,
0f5c21c62ae3f2767c7a229c02a2870eee10daa1,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
8dfa7b327459d3205f8fd9454ae085b4ca135037,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma borealis
6f8c0379b9418856c161fb1b3d3bb296e0890012,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
b19a2ecb3a6e399f6e8678746cf5c87a845bc1f4,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
d7e7d64099c7d943a95c3946871ea8347e0d8b1a,Arthropoda,Malacostraca,Decapoda,NA,NA,NA
6483afbdc2498c1876e4c98a920e8ab63817c370,,,,,,
b50323a13ca5545f1d9bfecc91c2c9d6ea240a6e,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Pararguda,Pararguda nana
154a8c08ffa3c2c8efca0eb1b351813f905a95f9,NA,NA,NA,NA,NA,NA
c5b24714ab7733ab281c2be02ec80bc761bc7663,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA
1cf7d7dfd3e884ebdb3d585212f01108d6b09442,Arthropoda,Hexanauplia,NA,NA,NA,NA
484a8c880848d97217fd0d7694f67704fec5aa83,Arthropoda,Hexanauplia,NA,NA,NA,NA
c2bda181f228fcd425e703d2cb6380f9325d6a17,,,,,,
f0e666b993dcf22eb26264d6ea007ec9737e1185,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
c5b71526760c13602a2a1e18baef10121517289c,Mollusca,Gastropoda,Nudibranchia,Glaucidae,Hermissenda,NA
f01a74c492a8b2237fe61a6e5e7082dc4aea7e12,Arthropoda,Malacostraca,Decapoda,Cancridae,NA,NA
846081875d9c7ca2a43da7e2c77c0bd37813d375,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA
7a3b0ab163f71cd361a339075d1c02d980330f37,Cnidaria,Hydrozoa,Siphonophorae,Sphaeronectidae,Sphaeronectes,Sphaeronectes koellikeri
1609a4575da1e7f70557c208fe92f4f37e3a027d,NA,NA,NA,NA,NA,NA
a68088296f0c2ce7eba39305381f7c73d6a1d16d,Arthropoda,Malacostraca,NA,NA,NA,NA
44f408ac8f2456bfef156a8140f247445a7f50b4,Cnidaria,Hydrozoa,Trachymedusae,Halicreatidae,Botrynema,Botrynema brucei
5a1f7a188740c442f01115808f3167a0b1f1b1cf,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Pseudosagitta,Pseudosagitta maxima
30d334ec7eb246c6b6ff0f4a34a7d6e6956d6b46,Chordata,Actinopteri,NA,NA,NA,NA
77b505c1792e9b0e6f231264ae4c5178f5645792,,,,,,
e23dbc198a92a2093bd1a9ac9e8d6e99bf706ee6,,,,,,
f9085e73f141d96525456eaa4578fa5cac7a7f36,,,,,,
7904c521a49271b4930d073be0b7b3402f82f5e7,NA,NA,NA,NA,NA,NA
6ff943d68f509652b60960800a8d8437c443cd98,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus mimus
6003c37814225e3fe88e3debb93779dc38dd9d11,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
ef491fc8862c9fc2f48261ab936507a12b560a53,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA
4cca0d6f762f13ca6278e0e6611374f3b9dfb377,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis difficilis
8d7910497fc4264643ff5014d86fc9b392e702d2,,,,,,
600d2ce61d955885fd0c2746c7d497a113cc27bd,Arthropoda,NA,NA,NA,NA,NA
b12ab3ee160531ee4cd42517ba1ed8e181e2197e,Annelida,Polychaeta,Terebellida,Flabelligeridae,Poeobius,Poeobius meseres
e899e6ada8c2183fcbe0d5391513d105fbc557ed,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus parapergens
d267df575e99bed1ec461abceb8cb01253acbe06,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,NA
de6026aca95bad93bb425a5d998c84e766054926,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis
67d000f98335b0eaf7c8d45becfca1c0f40ec002,Arthropoda,NA,NA,NA,NA,NA
2fdbb79cdb04035fa8eaf3a2d2dbb232380c7180,Arthropoda,NA,NA,NA,NA,NA
4315189e3f2ee3d0bb1cebfb42fc9dfdaf4e3799,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Pararguda,Pararguda nana
b2cd732b1b8f127a888e9ab5dc38f36e4465aded,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
11f6090e3579ac3eeba08e00d2172af4bd4b49dd,NA,NA,NA,NA,NA,NA
dead83d7b96937d3991764b4bf7bd383a5eb85e8,Cnidaria,Hydrozoa,NA,NA,NA,NA
656bc52234d001ba3c8c625a2a228bd3dae217e8,,,,,,
de693049cc74ebfda5e14bd8825f912927aead65,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,Cecidomyiidae sp. BOLD:ACD8843
941db365056e49827a9bcac1dfa560069d532eeb,NA,NA,NA,NA,NA,NA
6786f6b9585dde0bb02986cb111b4d3b6a2b3645,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA
295ad1e11df678ccfe144bec61782ab98dac24c2,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,NA,NA
cc8240b34988fff20020e4c1ceaa3dcfeb1493ab,Mollusca,Gastropoda,NA,NA,NA,NA
443e13ee0257602d4f9866ad700c2e1cceccc137,,,,,,
c69b982ed83f8cfc5d05c44f64249e9599ba85d8,Arthropoda,Insecta,Diptera,Mycetophilidae,Brevicornu,Brevicornu sp. BIOUG21827-A01
33594baacc4265a006d66d6e3a39f7b2839206f7,Cnidaria,NA,NA,NA,NA,NA
d7152b3149169db5211ab993c32bcf898c9e0d52,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
377aa2639436fd23a880c122b6fffd0375569c33,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Pararguda,Pararguda nana
337563ce5928ed982c0360adcca5436f5f8886db,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,NA,NA
16abb61e0666f920d2caa1a3868780e2ad973878,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Mikroconchoecia,Mikroconchoecia sp. Os099.1.3
16b9742896671941174ee7b1b3e417966b6f3222,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
66e258e7a8ab1b796f264a2b70b72ca6f7633a37,Arthropoda,Hexanauplia,Pedunculata,Lepadidae,Dosima,Dosima fascicularis
75a3029c1b0f36c9d3a0c5d2115a98cf8e233ead,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
0a465aad8e6b056eccae8d7713ace318252849cc,Mollusca,Gastropoda,Pteropoda,Cymbuliidae,Corolla,Corolla spectabilis
8b0d7a31f265e07f0f0e8faac87d9a3bbf523134,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
4ce0f8cfb5fde57feede95ccb00bf9d242581044,Arthropoda,Hexanauplia,NA,NA,NA,NA
5491c0285d947578a1652e9ca348fbb3e97e6906,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
333fd3d3b88faf1718a974b8e1fc30da1b02da10,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Rhincalanus,Rhincalanus nasutus
b60dcc251367a79a3356e3363809a8f68ebb6ba2,,,,,,
248c3d8841ec5d3f7fef663348c830c67d885b6a,,,,,,
d7edcff383043b31c18bc13e5e8d8cb4b6475514,Arthropoda,Hexanauplia,NA,NA,NA,NA
12e55bd79c3607a0db758f71f1bfa377d2901f11,,,,,,
62c690487fe2f5e57f5542718f40fcddede65943,Arthropoda,Hexanauplia,NA,NA,NA,NA
f3547750bf37c9e772c96e8847d22679e9b130aa,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
b57949f2759ef72fe986ab28e641f624ddef6661,NA,Pelagophyceae,Pelagomonadales,NA,Aureococcus,Aureococcus anophagefferens
d4ba2b6cdabe451abf4032825192062c0803a61b,Ascomycota,NA,NA,NA,NA,NA
c8fec646304acc5b141d830388394f7e39981d3d,,,,,,
fce7cdae9423828c6a9f9261579a8bcee56ff9ed,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
a3d52bb05cb59ff6bbe731a9c466e9f1eae546b1,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
2959866fcedfaea21879cab9b1cab927c43b9d98,,,,,,
419cd6ad8c8ab9c34eee3531200958b403b0580d,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
6a8a67214796d87cf598ed956caad72d8da537e0,,,,,,
7426c1e30d879d8cbd25e66cdc8789ba2e1a9853,Arthropoda,Insecta,Diptera,Agromyzidae,NA,NA
921d3836608a8b6908cf7fc44c0ac9c1d28df582,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria
da7ab04e52ed39a0e92fa7ff44e9734282198ce8,,,,,,
2b3e350b9c1adabb7ce52fb2af3b92f18dbd8417,Arthropoda,Hexanauplia,Calanoida,NA,NA,NA
8ed568e00a793a9ed16c86da58d7d33d431ff2fc,,,,,,
05af58a320cb1ea0a51d3805bf02a4cc0bbecd15,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Pleuromamma,Pleuromamma abdominalis
e1e060d6d4f325090c974eb8e1fa972185025371,Arthropoda,Insecta,NA,NA,NA,NA
78128fe9ca23adcb99b2a2b31e23a654d8761fec,,,,,,
918e824085aac79f22ef4b3b82bf3be8c49c5aab,,,,,,
e0c7476b22a8ab42fe282923a0e0c7c2fbe49b25,,,,,,
58c069d8806feef7a8989aca38c4beb2c6e444e3,Arthropoda,Hexanauplia,NA,NA,NA,NA
36616b5a21197dacedbd47c5d9c836e3dca6204b,Arthropoda,Hexanauplia,Sessilia,Chthamalidae,Chthamalus,Chthamalus fissus
be28f4d895ab1f6b4f5d9456c0b17a2a4af35dee,Arthropoda,Insecta,Diptera,Agromyzidae,Aulagromyza,NA
c2e68ce3f9bfa6056e5fac652a2682e5c9d01cfa,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,Triconia,Triconia conifera
e32ab58fae46090b0315c5cefc973bf6df5d4e5d,NA,NA,NA,NA,NA,NA
54f738e45ff1bf984f6774a2af10e7181f5882ec,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,NA,NA
3618255c70c874ff1dd8bc358a61e0928b1afbdb,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Euchirella,Euchirella pulchra
ed5ee3fda0049ae6c1d62a2c1183e18e8cd73cfe,Arthropoda,Malacostraca,Isopoda,Munnopsidae,Acanthamunnopsis,Acanthamunnopsis milleri
a86343e99603fc01bc4eaf0692aa6cfd0deeaea6,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Eualus,Eualus subtilis
317eeafe399786c55884c80585efd0ae9c953f5c,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus mimus
2a55a68ce4b253142e2f2c6da2ee4dd951a79c89,Arthropoda,NA,NA,NA,NA,NA
8f342f473ae950165f2bddc7c2315ce38eb7f61d,Bacillariophyta,NA,NA,NA,NA,NA
2563e49b1fe40101e7379e462cf199fb200f5af9,Echinodermata,Ophiuroidea,Ophiurida,NA,NA,NA
f2e4bc4f12ef68e8bfdcab5485a50b2b39b6174e,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,NA
